@relation census_train

@attribute age numeric
@attribute workclass { Private, Self-emp-not-inc, Self-emp-inc, Federal-gov, Local-gov, State-gov, Without-pay, Never-worked, ? }
@attribute education-num numeric
@attribute marital-status { Married-civ-spouse, Divorced, Never-married, Separated, Widowed, Married-spouse-absent, Married-AF-spouse }
@attribute occupation { Tech-support, Craft-repair, Other-service, Sales, Exec-managerial, Prof-specialty, Handlers-cleaners, Machine-op-inspct, Adm-clerical, Farming-fishing, Transport-moving, Priv-house-serv, Protective-serv, Armed-Forces, ? }
@attribute race { White, Asian-Pac-Islander, Amer-Indian-Eskimo, Other, Black }
@attribute sex { Female, Male }
@attribute capital-gainB numeric
@attribute hours-per-week numeric
@attribute native-country { United-States, Cambodia, England, Puerto-Rico, Canada, Germany, Outlying-US(Guam-USVI-etc), India, Japan, Greece, South, China, Cuba, Iran, Honduras, Philippines, Italy, Poland, Jamaica, Vietnam, Mexico, Portugal, Ireland, France, Dominican-Republic, Laos, Ecuador, Taiwan, Haiti, Columbia, Hungary, Guatemala, Nicaragua, Scotland, Thailand, Yugoslavia, El-Salvador, Trinadad&Tobago, Peru, Hong, Holand-Netherlands, ? }
@attribute target { 1, 0 }

@data
50,Private,7,Married-civ-spouse,Machine-op-inspct,Black,Male,0,40,United-States,1
54,State-gov,16,Married-civ-spouse,Prof-specialty,White,Male,0,46,England,0
19,Private,9,Never-married,Sales,White,Male,0,35,United-States,1
34,Private,9,Never-married,Tech-support,Asian-Pac-Islander,Male,1,35,China,0
32,Self-emp-not-inc,9,Married-civ-spouse,Other-service,White,Female,0,5,?,1
23,Private,10,Never-married,Machine-op-inspct,White,Male,0,40,United-States,1
66,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,45,United-States,0
42,Self-emp-not-inc,9,Divorced,Sales,White,Male,0,50,?,1
55,Private,10,Divorced,Machine-op-inspct,White,Female,0,40,United-States,1
24,Private,9,Never-married,Handlers-cleaners,White,Male,0,40,United-States,1
30,Private,9,Divorced,Sales,White,Male,0,30,United-States,1
49,Private,11,Divorced,Exec-managerial,White,Male,0,45,United-States,0
21,?,10,Never-married,?,White,Female,0,3,United-States,1
56,Self-emp-inc,9,Married-civ-spouse,Sales,White,Male,0,50,United-States,0
25,Private,9,Married-civ-spouse,Sales,White,Male,0,40,United-States,1
49,Private,13,Divorced,Protective-serv,White,Male,0,40,United-States,1
58,Private,13,Married-civ-spouse,Tech-support,White,Male,0,40,United-States,0
40,Federal-gov,13,Never-married,Adm-clerical,White,Male,0,40,Puerto-Rico,1
62,Private,14,Divorced,Prof-specialty,White,Female,0,45,United-States,1
54,Private,13,Married-civ-spouse,Tech-support,White,Male,0,25,United-States,0
34,Self-emp-not-inc,11,Never-married,Other-service,White,Female,0,40,United-States,1
18,Private,6,Never-married,Craft-repair,White,Male,0,30,United-States,1
28,?,7,Never-married,?,Black,Female,0,40,United-States,1
32,Private,9,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,0,40,Hong,1
43,Private,11,Separated,Sales,White,Female,0,45,United-States,1
34,State-gov,13,Never-married,Prof-specialty,White,Male,0,48,United-States,1
53,?,13,Married-civ-spouse,?,White,Male,0,30,United-States,0
47,Private,9,Married-civ-spouse,Other-service,White,Male,0,40,Mexico,1
19,Private,10,Never-married,Sales,White,Female,0,40,United-States,1
41,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,White,Male,0,55,United-States,0
46,Private,10,Married-civ-spouse,Other-service,White,Female,1,40,United-States,1
56,Self-emp-not-inc,4,Divorced,Sales,White,Male,0,20,Mexico,1
42,Private,9,Divorced,Machine-op-inspct,Black,Female,0,40,United-States,1
25,Private,13,Never-married,Prof-specialty,White,Female,0,35,United-States,1
42,Private,9,Married-civ-spouse,Adm-clerical,White,Male,0,50,United-States,1
43,Private,13,Divorced,Prof-specialty,White,Female,1,40,United-States,0
17,Private,7,Never-married,Sales,White,Female,0,12,United-States,1
57,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,White,Male,0,40,United-States,0
40,Private,14,Married-civ-spouse,Exec-managerial,White,Male,0,50,United-States,0
62,Local-gov,9,Widowed,Other-service,White,Female,0,40,Canada,1
20,Private,10,Never-married,Adm-clerical,White,Male,0,16,United-States,1
47,Private,10,Married-civ-spouse,Transport-moving,White,Male,0,50,United-States,1
31,State-gov,1,Never-married,Other-service,White,Male,0,24,United-States,1
44,Private,9,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Female,0,40,?,0
48,Private,13,Married-civ-spouse,Craft-repair,White,Male,0,55,United-States,1
39,Self-emp-inc,11,Married-civ-spouse,Farming-fishing,White,Male,0,60,United-States,0
33,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,55,United-States,0
72,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,White,Male,1,50,United-States,0
53,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,30,United-States,1
47,Federal-gov,10,Married-civ-spouse,Handlers-cleaners,White,Male,0,40,United-States,0
40,Self-emp-not-inc,9,Divorced,Craft-repair,White,Male,0,45,Canada,1
27,Private,9,Never-married,Transport-moving,White,Male,0,40,United-States,1
41,Private,9,Never-married,Adm-clerical,White,Male,0,40,United-States,1
41,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,40,United-States,1
20,Private,10,Never-married,Handlers-cleaners,White,Male,0,35,United-States,1
42,Self-emp-inc,2,Married-civ-spouse,Sales,White,Male,0,60,?,1
54,Local-gov,13,Never-married,Prof-specialty,White,Male,0,50,United-States,1
39,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,White,Female,0,40,United-States,1
37,Private,9,Divorced,Machine-op-inspct,White,Male,0,40,United-States,1
59,Private,16,Married-civ-spouse,Sales,White,Male,0,40,United-States,1
69,Private,3,Married-civ-spouse,Adm-clerical,White,Male,0,40,United-States,1
24,Private,13,Never-married,Prof-specialty,Black,Female,0,35,United-States,1
36,Private,11,Married-civ-spouse,Machine-op-inspct,White,Male,0,40,United-States,0
21,?,10,Never-married,?,White,Male,0,30,United-States,1
68,?,9,Widowed,?,White,Male,0,32,United-States,1
27,Private,10,Divorced,Machine-op-inspct,White,Female,0,40,United-States,1
26,Self-emp-not-inc,11,Never-married,Other-service,White,Female,0,35,United-States,1
49,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,40,United-States,1
39,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,White,Male,0,50,United-States,0
21,Private,12,Never-married,Other-service,White,Female,0,18,United-States,1
22,Private,9,Never-married,Exec-managerial,White,Female,0,42,Germany,1
34,Private,11,Divorced,Prof-specialty,White,Female,0,40,United-States,1
33,Private,10,Married-civ-spouse,Exec-managerial,White,Male,0,45,United-States,0
46,Private,5,Married-civ-spouse,Machine-op-inspct,White,Male,0,40,Guatemala,1
47,Private,7,Married-civ-spouse,Craft-repair,White,Male,1,40,United-States,0
65,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,40,United-States,0
23,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,40,United-States,1
28,Private,10,Never-married,Other-service,White,Female,0,30,United-States,1
34,Self-emp-not-inc,9,Divorced,Exec-managerial,White,Male,0,60,United-States,0
20,Private,10,Never-married,Other-service,White,Male,0,40,United-States,1
30,Private,12,Married-civ-spouse,Craft-repair,White,Male,0,40,United-States,1
52,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,White,Male,0,60,United-States,1
40,State-gov,14,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,0,38,China,0
22,Private,13,Never-married,Exec-managerial,White,Female,0,7,United-States,1
29,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,White,Male,0,45,United-States,1
31,Self-emp-not-inc,4,Married-civ-spouse,Prof-specialty,White,Male,0,60,United-States,1
42,Federal-gov,14,Married-civ-spouse,Prof-specialty,White,Male,0,40,United-States,0
38,Private,9,Never-married,Craft-repair,Black,Female,0,40,United-States,1
35,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,White,Male,0,50,United-States,0
21,Private,12,Never-married,Other-service,White,Male,0,40,United-States,1
43,Private,5,Married-civ-spouse,Exec-managerial,White,Male,0,40,Mexico,1
43,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,White,Male,0,50,United-States,0
33,Private,10,Married-civ-spouse,Exec-managerial,White,Male,0,50,United-States,1
17,Self-emp-inc,6,Never-married,Other-service,Black,Male,0,35,United-States,1
54,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,White,Male,1,50,United-States,0
45,Private,9,Divorced,Adm-clerical,White,Female,0,40,United-States,1
55,Local-gov,6,Married-civ-spouse,Craft-repair,White,Male,0,45,United-States,1
51,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,White,Male,0,35,United-States,0
65,Federal-gov,6,Divorced,Craft-repair,White,Male,0,40,United-States,1
21,Private,13,Never-married,Prof-specialty,Asian-Pac-Islander,Female,0,45,United-States,1
40,Private,9,Widowed,Other-service,Black,Female,0,40,United-States,1
58,Private,10,Never-married,Adm-clerical,Black,Female,0,37,United-States,1
53,Federal-gov,9,Widowed,Exec-managerial,White,Female,0,58,United-States,1
39,Private,14,Married-civ-spouse,Prof-specialty,White,Male,0,50,United-States,0
56,Local-gov,9,Married-civ-spouse,Other-service,White,Male,0,40,United-States,1
37,Private,10,Married-civ-spouse,Adm-clerical,White,Male,0,50,United-States,1
44,Private,13,Married-civ-spouse,Craft-repair,White,Male,0,40,United-States,1
49,Private,5,Separated,Handlers-cleaners,White,Male,0,38,United-States,1
36,Private,10,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,0,50,United-States,0
59,Self-emp-inc,13,Married-civ-spouse,Craft-repair,White,Male,0,60,United-States,1
33,Private,9,Divorced,Adm-clerical,White,Female,0,40,United-States,1
52,Private,13,Married-civ-spouse,Exec-managerial,White,Male,1,55,United-States,0
22,?,10,Never-married,?,White,Male,0,40,United-States,1
22,Private,6,Never-married,Sales,White,Female,0,25,United-States,1
25,Private,14,Never-married,Adm-clerical,White,Male,0,40,United-States,1
28,Private,10,Married-civ-spouse,Adm-clerical,White,Female,0,15,United-States,1
41,Private,12,Divorced,Adm-clerical,White,Female,0,38,United-States,1
45,Private,11,Married-civ-spouse,Farming-fishing,White,Male,0,70,United-States,1
43,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,40,United-States,1
30,Private,5,Never-married,Handlers-cleaners,Black,Male,0,40,United-States,1
33,Private,9,Married-spouse-absent,Craft-repair,White,Male,0,50,United-States,1
34,Private,10,Married-civ-spouse,Adm-clerical,White,Male,0,40,United-States,1
21,Private,11,Never-married,Other-service,White,Male,0,30,United-States,1
31,Private,13,Married-civ-spouse,Sales,White,Male,0,45,United-States,0
48,Private,3,Married-civ-spouse,Transport-moving,White,Male,0,40,United-States,1
22,Private,10,Never-married,Adm-clerical,White,Female,0,20,United-States,1
47,Private,10,Divorced,Sales,White,Female,0,60,United-States,1
27,Private,13,Never-married,Tech-support,Asian-Pac-Islander,Female,0,40,Philippines,1
18,Private,7,Never-married,Handlers-cleaners,White,Male,0,25,United-States,1
43,Private,14,Married-civ-spouse,Prof-specialty,White,Male,0,40,United-States,0
36,Private,10,Widowed,Sales,White,Female,0,20,United-States,1
37,Federal-gov,9,Divorced,Craft-repair,White,Male,0,40,United-States,1
24,Private,11,Never-married,Craft-repair,White,Male,0,20,United-States,1
24,Private,9,Never-married,Transport-moving,White,Male,0,40,United-States,1
38,Private,13,Married-civ-spouse,Other-service,White,Male,0,70,United-States,1
48,Private,13,Married-civ-spouse,Exec-managerial,Black,Male,0,40,United-States,0
75,Private,2,Married-civ-spouse,Other-service,Black,Female,0,16,United-States,1
43,Self-emp-not-inc,13,Divorced,Prof-specialty,White,Male,0,70,United-States,0
64,Private,13,Divorced,Exec-managerial,White,Female,0,50,United-States,1
67,?,16,Married-civ-spouse,?,White,Male,1,5,United-States,0
36,Private,9,Divorced,Sales,White,Female,0,40,United-States,1
53,Private,10,Married-civ-spouse,Tech-support,White,Male,0,40,United-States,1
22,Private,10,Never-married,Prof-specialty,Black,Male,0,20,United-States,1
73,Self-emp-not-inc,9,Never-married,Other-service,White,Female,0,36,United-States,1
46,Private,9,Divorced,Adm-clerical,White,Female,0,40,United-States,1
45,Private,9,Married-civ-spouse,Craft-repair,White,Male,1,40,United-States,1
43,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,40,United-States,0
20,Private,9,Never-married,Adm-clerical,Black,Male,0,20,United-States,1
43,Federal-gov,10,Divorced,Handlers-cleaners,Asian-Pac-Islander,Male,0,40,United-States,1
21,Private,8,Never-married,Adm-clerical,Black,Male,0,48,?,1
40,Private,9,Separated,Sales,Black,Female,0,25,United-States,1
36,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,40,United-States,0
64,Self-emp-inc,13,Divorced,Sales,White,Male,0,45,United-States,1
19,?,10,Never-married,?,White,Female,0,40,United-States,1
46,Private,10,Married-civ-spouse,Prof-specialty,White,Male,1,38,United-States,0
46,Local-gov,14,Divorced,Exec-managerial,White,Female,0,65,United-States,0
41,Local-gov,13,Never-married,Prof-specialty,White,Female,0,70,United-States,1
20,Private,10,Never-married,Adm-clerical,Other,Female,0,35,United-States,1
28,Private,10,Never-married,Adm-clerical,White,Female,0,40,United-States,1
23,Private,10,Married-civ-spouse,Sales,White,Male,0,45,United-States,1
30,Federal-gov,13,Never-married,Protective-serv,White,Female,0,60,United-States,0
44,Private,13,Married-spouse-absent,Adm-clerical,White,Female,0,40,Cuba,1
27,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,45,United-States,0
25,Private,9,Never-married,Other-service,White,Female,0,34,United-States,1
40,Private,10,Never-married,Exec-managerial,White,Male,0,50,United-States,1
54,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,40,Poland,0
54,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,40,United-States,0
34,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,35,United-States,1
30,Private,10,Never-married,Exec-managerial,White,Male,0,52,United-States,1
24,?,9,Never-married,?,Amer-Indian-Eskimo,Female,0,40,United-States,1
56,Private,14,Married-civ-spouse,Prof-specialty,White,Female,0,40,United-States,0
35,Self-emp-inc,9,Married-civ-spouse,Sales,White,Male,0,62,United-States,1
23,?,11,Never-married,?,Amer-Indian-Eskimo,Female,0,30,United-States,1
23,Private,10,Never-married,Craft-repair,White,Male,0,40,United-States,1
19,Private,10,Never-married,Sales,Black,Female,0,20,United-States,1
42,Private,15,Married-civ-spouse,Prof-specialty,White,Male,1,35,United-States,0
46,Private,13,Married-civ-spouse,Exec-managerial,White,Male,1,45,United-States,0
34,Local-gov,9,Married-civ-spouse,Protective-serv,White,Male,0,50,United-States,1
27,Private,9,Never-married,Sales,White,Male,0,40,Puerto-Rico,1
22,?,12,Never-married,?,White,Male,0,15,United-States,1
49,Self-emp-inc,10,Married-civ-spouse,Sales,White,Male,0,70,United-States,0
23,Private,10,Never-married,Other-service,White,Male,0,20,United-States,1
24,Private,9,Never-married,Other-service,White,Male,0,40,United-States,1
34,Private,9,Never-married,Machine-op-inspct,Asian-Pac-Islander,Male,0,40,China,1
25,Federal-gov,9,Never-married,Transport-moving,White,Male,0,40,United-States,1
33,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,White,Male,0,50,United-States,1
59,Private,6,Married-civ-spouse,Transport-moving,White,Male,0,50,United-States,1
54,Local-gov,9,Never-married,Adm-clerical,White,Female,0,30,United-States,1
39,Self-emp-inc,14,Never-married,Prof-specialty,White,Female,0,40,United-States,1
25,Private,13,Never-married,Prof-specialty,White,Female,0,40,United-States,1
75,Self-emp-inc,9,Married-civ-spouse,Adm-clerical,White,Male,0,26,United-States,1
28,Self-emp-not-inc,9,Never-married,Machine-op-inspct,Black,Male,0,30,United-States,1
50,Private,13,Divorced,Sales,White,Female,0,50,United-States,1
62,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,White,Male,0,55,United-States,0
40,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,40,United-States,1
58,Local-gov,13,Never-married,Prof-specialty,White,Female,0,37,United-States,1
24,Federal-gov,12,Married-civ-spouse,Exec-managerial,White,Female,0,40,United-States,1
21,Private,9,Never-married,Other-service,White,Female,0,30,United-States,1
40,Private,13,Married-civ-spouse,Exec-managerial,White,Male,1,50,United-States,0
45,Private,11,Married-civ-spouse,Prof-specialty,White,Male,0,42,United-States,0
48,Private,9,Married-civ-spouse,Exec-managerial,White,Male,0,60,United-States,1
34,Private,9,Never-married,Transport-moving,White,Male,0,70,United-States,1
23,Private,9,Never-married,Priv-house-serv,Other,Female,0,40,Guatemala,1
68,?,10,Married-civ-spouse,?,White,Female,0,12,United-States,0
42,Local-gov,10,Never-married,Craft-repair,White,Male,0,40,United-States,1
39,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,White,Male,1,50,Japan,0
52,Self-emp-inc,9,Married-civ-spouse,Farming-fishing,White,Male,0,60,United-States,1
21,?,10,Never-married,?,White,Female,0,35,United-States,1
56,Self-emp-not-inc,13,Never-married,Exec-managerial,White,Female,0,60,United-States,1
48,Federal-gov,9,Married-civ-spouse,Adm-clerical,White,Female,0,40,United-States,0
37,Self-emp-not-inc,9,Divorced,Exec-managerial,Asian-Pac-Islander,Female,0,70,South,0
25,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,35,United-States,1
40,Private,13,Married-civ-spouse,Handlers-cleaners,White,Male,0,40,United-States,0
34,Private,7,Never-married,Machine-op-inspct,Black,Male,0,45,United-States,1
52,Private,9,Divorced,Other-service,White,Male,0,40,United-States,1
41,Private,13,Married-civ-spouse,Tech-support,White,Male,0,42,United-States,0
36,Local-gov,9,Never-married,Other-service,White,Male,0,40,United-States,1
58,Private,13,Divorced,Prof-specialty,White,Female,0,50,United-States,1
28,Private,13,Never-married,Prof-specialty,White,Female,0,40,United-States,1
31,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,White,Male,0,60,?,0
20,Private,10,Never-married,Adm-clerical,White,Male,0,9,England,1
68,Private,9,Married-civ-spouse,Prof-specialty,White,Male,0,40,Italy,0
56,State-gov,10,Married-civ-spouse,Exec-managerial,White,Male,0,40,United-States,0
32,Private,9,Never-married,Machine-op-inspct,Black,Male,0,40,United-States,1
64,Private,14,Married-civ-spouse,Exec-managerial,White,Male,0,50,United-States,0
17,Private,6,Never-married,Handlers-cleaners,White,Female,0,23,United-States,1
25,Private,13,Never-married,Prof-specialty,White,Male,0,20,United-States,1
74,?,9,Widowed,?,White,Female,0,25,United-States,1
31,Private,11,Married-civ-spouse,Machine-op-inspct,White,Male,0,40,Columbia,1
51,State-gov,16,Married-civ-spouse,Exec-managerial,White,Male,1,40,United-States,0
67,Private,9,Married-civ-spouse,Sales,White,Male,0,10,United-States,1
42,Private,9,Never-married,Craft-repair,White,Male,0,40,United-States,1
29,Private,9,Never-married,Other-service,White,Male,0,40,United-States,1
31,Private,9,Married-civ-spouse,Machine-op-inspct,Black,Male,0,40,United-States,1
21,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,37,United-States,1
67,Private,6,Married-civ-spouse,Transport-moving,White,Male,0,16,United-States,1
41,State-gov,9,Divorced,Protective-serv,White,Male,0,40,United-States,0
27,Private,13,Never-married,Tech-support,White,Female,0,36,United-States,1
51,Private,8,Divorced,Transport-moving,White,Male,0,50,United-States,1
21,?,7,Married-civ-spouse,?,White,Female,0,40,United-States,1
31,Private,11,Married-civ-spouse,Prof-specialty,White,Male,0,45,United-States,1
21,Private,10,Never-married,Craft-repair,White,Male,0,40,United-States,1
31,?,9,Never-married,?,Amer-Indian-Eskimo,Male,0,40,United-States,1
29,Private,9,Married-civ-spouse,Other-service,White,Male,0,35,United-States,1
