25.0, Private, 7.0, 0, Machine-op-inspct, Own-child, Black, Male, 0.0, 0.0, 40.0, 1, <=50K
41.0, Local-gov, 10.0, 1, Farming-fishing, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
28.0, Private, 9.0, 0, Transport-moving, Own-child, White, Male, 0.0, 0.0, 40.0, 1, <=50K
61.0, Private, 9.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 30.0, 1, <=50K
27.0, Private, 7.0, 0, Machine-op-inspct, Unmarried, White, Female, 0.0, 0.0, 40.0, 1, <=50K
49.0, Private, 10.0, 0, Adm-clerical, Not-in-family, White, Female, 0.0, 0.0, 32.0, 1, <=50K
20.0, Private, 10.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
41.0, Private, 13.0, 0, Prof-specialty, Not-in-family, White, Female, 0.0, 1876.0, 40.0, 1, <=50K
28.0, Local-gov, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
47.0, Private, 13.0, 1, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
44.0, Self-emp-not-inc, 13.0, 0, Craft-repair, Own-child, White, Male, 0.0, 0.0, 40.0, 1, <=50K
51.0, Private, 13.0, 1, Adm-clerical, Wife, White, Female, 7688.0, 0.0, 20.0, 1, >50K
40.0, Private, 10.0, 0, Prof-specialty, Unmarried, Black, Female, 0.0, 0.0, 38.0, 1, <=50K
64.0, Self-emp-inc, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
54.0, Private, 10.0, 1, Prof-specialty, Wife, White, Female, 0.0, 0.0, 40.0, 1, <=50K
55.0, Self-emp-not-inc, 9.0, 0, Craft-repair, Not-in-family, White, Male, 0.0, 0.0, 40.0, 1, <=50K
57.0, Private, 11.0, 0, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 40.0, 1, <=50K
29.0, Private, 10.0, 0, Priv-house-serv, Not-in-family, White, Female, 0.0, 0.0, 30.0, 0, <=50K
51.0, Private, 9.0, 0, Sales, Unmarried, White, Female, 0.0, 0.0, 43.0, 1, <=50K
44.0, Private, 9.0, 0, Other-service, Not-in-family, White, Male, 0.0, 0.0, 37.0, 1, <=50K
35.0, Local-gov, 11.0, 1, Protective-serv, Husband, White, Male, 0.0, 0.0, 42.0, 1, <=50K
40.0, Private, 9.0, 0, Transport-moving, Not-in-family, White, Male, 0.0, 0.0, 40.0, 1, <=50K
46.0, Private, 4.0, 0, Other-service, Not-in-family, White, Female, 0.0, 0.0, 32.0, 1, <=50K
25.0, Private, 10.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 60.0, 1, >50K
33.0, Private, 13.0, 0, Prof-specialty, Not-in-family, White, Male, 0.0, 1408.0, 36.0, 1, <=50K
32.0, Private, 10.0, 0, Machine-op-inspct, Other-relative, White, Female, 0.0, 2205.0, 40.0, 0, <=50K
22.0, Private, 9.0, 0, Tech-support, Not-in-family, White, Female, 0.0, 0.0, 40.0, 1, <=50K
39.0, Private, 10.0, 1, Sales, Wife, Asian-Pac-Islander, Female, 0.0, 0.0, 40.0, 0, <=50K
18.0, Self-emp-not-inc, 9.0, 0, Farming-fishing, Own-child, Asian-Pac-Islander, Male, 0.0, 0.0, 40.0, 1, <=50K
43.0, Private, 9.0, 0, Adm-clerical, Unmarried, Black, Female, 0.0, 0.0, 45.0, 1, <=50K
46.0, Private, 9.0, 0, Tech-support, Other-relative, White, Male, 0.0, 0.0, 40.0, 1, <=50K
55.0, Private, 14.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
40.0, ?, 10.0, 1, ?, Husband, White, Male, 0.0, 0.0, 8.0, 1, <=50K
33.0, State-gov, 10.0, 0, Other-service, Own-child, White, Male, 0.0, 0.0, 40.0, 1, <=50K
40.0, Local-gov, 14.0, 0, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 40.0, 1, <=50K
23.0, Private, 9.0, 0, Other-service, Own-child, White, Male, 0.0, 0.0, 35.0, 1, <=50K
64.0, ?, 9.0, 1, ?, Husband, White, Male, 0.0, 0.0, 10.0, 1, <=50K
21.0, Private, 11.0, 0, Adm-clerical, Unmarried, Black, Female, 0.0, 0.0, 35.0, 1, <=50K
48.0, Private, 9.0, 0, Machine-op-inspct, Unmarried, White, Female, 0.0, 0.0, 40.0, 1, <=50K
43.0, Private, 10.0, 1, Prof-specialty, Wife, White, Female, 0.0, 0.0, 40.0, 1, >50K
20.0, Private, 9.0, 0, Handlers-cleaners, Own-child, White, Male, 0.0, 0.0, 15.0, 1, <=50K
17.0, Private, 7.0, 0, Craft-repair, Own-child, White, Male, 0.0, 0.0, 16.0, 1, <=50K
36.0, Private, 15.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 50.0, 0, <=50K
53.0, Private, 9.0, 1, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
36.0, State-gov, 10.0, 0, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 39.0, 1, <=50K
20.0, Private, 9.0, 0, Handlers-cleaners, Not-in-family, White, Male, 0.0, 0.0, 40.0, 1, <=50K
22.0, Private, 13.0, 0, Sales, Not-in-family, White, Female, 0.0, 0.0, 60.0, 1, <=50K
34.0, Private, 13.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
39.0, Private, 7.0, 0, Other-service, Own-child, White, Male, 0.0, 0.0, 40.0, 1, <=50K
57.0, Private, 10.0, 0, Other-service, Not-in-family, White, Female, 0.0, 0.0, 40.0, 1, <=50K
30.0, Private, 6.0, 0, Other-service, Unmarried, White, Female, 0.0, 0.0, 40.0, 1, <=50K
37.0, Private, 15.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 60.0, 1, >50K
51.0, Private, 9.0, 1, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
38.0, Private, 9.0, 0, Transport-moving, Unmarried, White, Male, 0.0, 0.0, 40.0, 1, <=50K
34.0, Private, 9.0, 0, Exec-managerial, Unmarried, White, Female, 0.0, 0.0, 35.0, 1, <=50K
47.0, Federal-gov, 9.0, 1, Adm-clerical, Not-in-family, Black, Female, 0.0, 0.0, 40.0, 0, <=50K
28.0, Self-emp-not-inc, 9.0, 1, Farming-fishing, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
25.0, Private, 6.0, 0, Other-service, Not-in-family, White, Male, 0.0, 0.0, 24.0, 0, <=50K
25.0, Private, 10.0, 0, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 60.0, 1, <=50K
50.0, Private, 14.0, 1, Exec-managerial, Husband, White, Male, 15024.0, 0.0, 65.0, 1, >50K
50.0, Private, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
43.0, Private, 13.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 48.0, 1, <=50K
27.0, Private, 9.0, 0, Transport-moving, Not-in-family, White, Male, 0.0, 1876.0, 75.0, 1, <=50K
32.0, Private, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 50.0, 1, <=50K
44.0, Private, 6.0, 0, Farming-fishing, Unmarried, White, Male, 0.0, 0.0, 35.0, 1, <=50K
19.0, Private, 9.0, 0, Sales, Unmarried, Black, Female, 0.0, 0.0, 20.0, 1, <=50K
43.0, Private, 7.0, 1, Handlers-cleaners, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
21.0, Private, 9.0, 0, Protective-serv, Not-in-family, White, Male, 0.0, 0.0, 40.0, 1, <=50K
33.0, Private, 6.0, 0, Adm-clerical, Not-in-family, Black, Male, 0.0, 0.0, 40.0, 1, <=50K
68.0, Private, 9.0, 1, Transport-moving, Husband, White, Male, 0.0, 419.0, 12.0, 1, <=50K
31.0, Private, 10.0, 1, Sales, Husband, White, Male, 0.0, 2051.0, 57.0, 1, <=50K
32.0, Private, 13.0, 0, Exec-managerial, Other-relative, White, Male, 0.0, 2444.0, 50.0, 1, >50K
33.0, Private, 14.0, 0, Adm-clerical, Own-child, White, Male, 0.0, 0.0, 40.0, 1, <=50K
49.0, ?, 9.0, 0, ?, Not-in-family, Black, Male, 0.0, 0.0, 40.0, 1, <=50K
24.0, Private, 7.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 65.0, 1, <=50K
30.0, Private, 9.0, 1, Sales, Husband, White, Male, 0.0, 0.0, 42.0, 1, <=50K
49.0, Private, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
18.0, Private, 7.0, 0, Handlers-cleaners, Not-in-family, Black, Male, 0.0, 0.0, 40.0, 1, <=50K
30.0, State-gov, 10.0, 0, Adm-clerical, Not-in-family, White, Female, 0.0, 0.0, 37.0, 1, <=50K
51.0, Private, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
52.0, Private, 10.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
52.0, Private, 9.0, 0, Other-service, Other-relative, White, Male, 0.0, 0.0, 30.0, 1, <=50K
23.0, Local-gov, 9.0, 0, Other-service, Own-child, Black, Male, 0.0, 0.0, 32.0, 1, <=50K
58.0, Self-emp-inc, 16.0, 0, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 99.0, 0, <=50K
36.0, Private, 9.0, 1, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 48.0, 1, <=50K
19.0, Private, 7.0, 0, Craft-repair, Other-relative, White, Male, 0.0, 0.0, 25.0, 1, <=50K
53.0, Self-emp-not-inc, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 60.0, 1, <=50K
27.0, Private, 13.0, 0, Sales, Not-in-family, White, Male, 10520.0, 0.0, 45.0, 1, >50K
69.0, Private, 9.0, 0, Handlers-cleaners, Not-in-family, White, Female, 0.0, 0.0, 8.0, 1, <=50K
46.0, Local-gov, 13.0, 0, Prof-specialty, Unmarried, White, Female, 0.0, 0.0, 40.0, 1, <=50K
33.0, Private, 9.0, 0, Tech-support, Not-in-family, White, Male, 0.0, 0.0, 46.0, 1, <=50K
40.0, Private, 10.0, 1, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 45.0, 1, <=50K
56.0, Private, 10.0, 1, Transport-moving, Husband, White, Male, 0.0, 0.0, 60.0, 0, <=50K
29.0, Local-gov, 14.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
24.0, Private, 14.0, 0, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 40.0, 1, <=50K
22.0, Private, 9.0, 1, Sales, Husband, White, Male, 0.0, 0.0, 45.0, 1, <=50K
28.0, Private, 4.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
31.0, Private, 13.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 46.0, 1, <=50K
35.0, Private, 13.0, 0, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 40.0, 1, <=50K
38.0, Private, 10.0, 1, Machine-op-inspct, Husband, Black, Male, 0.0, 0.0, 40.0, 1, <=50K
17.0, Private, 6.0, 0, Other-service, Own-child, White, Female, 0.0, 0.0, 10.0, 1, <=50K
39.0, Private, 6.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
27.0, Self-emp-not-inc, 10.0, 0, Other-service, Not-in-family, Black, Male, 0.0, 0.0, 40.0, 1, <=50K
50.0, Private, 9.0, 0, Adm-clerical, Own-child, White, Female, 0.0, 0.0, 40.0, 1, <=50K
56.0, Local-gov, 9.0, 1, Transport-moving, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
39.0, Private, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
38.0, Self-emp-not-inc, 10.0, 1, Farming-fishing, Wife, White, Female, 0.0, 0.0, 15.0, 1, <=50K
52.0, State-gov, 9.0, 1, Protective-serv, Husband, Black, Male, 0.0, 0.0, 40.0, 1, >50K
26.0, Local-gov, 13.0, 0, Prof-specialty, Own-child, Black, Male, 0.0, 0.0, 38.0, 0, <=50K
64.0, State-gov, 4.0, 1, Other-service, Wife, Black, Female, 0.0, 0.0, 40.0, 1, <=50K
45.0, Private, 13.0, 0, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 42.0, 1, <=50K
41.0, Self-emp-inc, 11.0, 1, Exec-managerial, Husband, Black, Male, 0.0, 0.0, 40.0, 1, >50K
30.0, Private, 12.0, 0, Adm-clerical, Not-in-family, White, Female, 0.0, 0.0, 25.0, 1, <=50K
24.0, Private, 10.0, 1, Craft-repair, Husband, White, Male, 2407.0, 0.0, 40.0, 1, <=50K
43.0, Local-gov, 10.0, 0, Other-service, Unmarried, White, Female, 0.0, 0.0, 20.0, 1, <=50K
44.0, Private, 13.0, 1, Exec-managerial, Husband, White, Male, 0.0, 0.0, 70.0, 1, >50K
54.0, Private, 9.0, 0, Transport-moving, Not-in-family, Black, Male, 0.0, 0.0, 40.0, 1, <=50K
23.0, Private, 13.0, 0, Prof-specialty, Own-child, White, Female, 0.0, 2258.0, 40.0, 1, >50K
33.0, Self-emp-not-inc, 9.0, 1, Sales, Husband, White, Male, 0.0, 0.0, 60.0, 1, >50K
18.0, Private, 7.0, 0, Other-service, Own-child, White, Male, 0.0, 0.0, 16.0, 1, <=50K
38.0, Private, 10.0, 0, Prof-specialty, Unmarried, White, Female, 0.0, 0.0, 40.0, 0, <=50K
41.0, Self-emp-not-inc, 11.0, 1, Farming-fishing, Husband, White, Male, 0.0, 0.0, 45.0, 1, <=50K
22.0, ?, 8.0, 0, ?, Not-in-family, White, Male, 0.0, 0.0, 48.0, 1, <=50K
66.0, Self-emp-inc, 4.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
70.0, ?, 9.0, 1, ?, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
58.0, Self-emp-not-inc, 6.0, 1, Craft-repair, Wife, White, Female, 0.0, 1977.0, 35.0, 0, >50K
60.0, Self-emp-not-inc, 14.0, 0, Prof-specialty, Unmarried, White, Female, 0.0, 0.0, 10.0, 1, <=50K
24.0, Local-gov, 6.0, 0, Craft-repair, Unmarried, Black, Male, 0.0, 0.0, 65.0, 0, <=50K
61.0, Private, 7.0, 0, Other-service, Unmarried, White, Female, 0.0, 0.0, 36.0, 1, <=50K
35.0, Local-gov, 13.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
19.0, Private, 10.0, 0, Prof-specialty, Own-child, White, Female, 0.0, 0.0, 40.0, 1, <=50K
52.0, Private, 9.0, 0, Adm-clerical, Unmarried, Black, Female, 0.0, 0.0, 40.0, 1, <=50K
38.0, Self-emp-not-inc, 13.0, 1, Sales, Husband, White, Male, 7298.0, 0.0, 50.0, 1, >50K
39.0, Self-emp-not-inc, 9.0, 1, Sales, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
33.0, Self-emp-not-inc, 13.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 50.0, 1, <=50K
52.0, Private, 9.0, 0, Adm-clerical, Unmarried, White, Female, 0.0, 0.0, 40.0, 1, <=50K
41.0, Private, 9.0, 0, Machine-op-inspct, Unmarried, White, Female, 0.0, 0.0, 44.0, 0, <=50K
37.0, Private, 10.0, 1, Sales, Husband, White, Male, 0.0, 0.0, 55.0, 1, <=50K
38.0, Local-gov, 13.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 45.0, 1, >50K
27.0, Private, 10.0, 0, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 40.0, 1, <=50K
51.0, Private, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
38.0, Self-emp-not-inc, 13.0, 1, Prof-specialty, Husband, Asian-Pac-Islander, Male, 3103.0, 0.0, 60.0, 1, >50K
49.0, Self-emp-not-inc, 9.0, 1, Tech-support, Husband, White, Male, 0.0, 0.0, 30.0, 1, >50K
56.0, Self-emp-not-inc, 13.0, 1, Adm-clerical, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
22.0, Private, 9.0, 0, Machine-op-inspct, Other-relative, White, Male, 0.0, 0.0, 55.0, 1, <=50K
40.0, Federal-gov, 12.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
20.0, Private, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
34.0, Federal-gov, 16.0, 0, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 99.0, 1, <=50K
24.0, Private, 14.0, 0, Adm-clerical, Not-in-family, White, Male, 0.0, 0.0, 56.0, 1, <=50K
58.0, Federal-gov, 13.0, 0, Prof-specialty, Not-in-family, White, Male, 4787.0, 0.0, 40.0, 1, >50K
24.0, Private, 10.0, 0, Adm-clerical, Own-child, White, Female, 0.0, 0.0, 40.0, 1, <=50K
43.0, Private, 9.0, 0, Craft-repair, Not-in-family, White, Male, 0.0, 0.0, 45.0, 1, <=50K
38.0, Private, 9.0, 0, Exec-managerial, Own-child, White, Female, 0.0, 0.0, 40.0, 1, <=50K
42.0, Private, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
27.0, Private, 10.0, 1, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
30.0, Private, 4.0, 0, Transport-moving, Not-in-family, White, Male, 0.0, 0.0, 40.0, 1, <=50K
37.0, Private, 9.0, 0, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male, 27828.0, 0.0, 48.0, 1, >50K
48.0, Private, 10.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
40.0, Private, 4.0, 0, Other-service, Not-in-family, White, Female, 0.0, 0.0, 25.0, 1, <=50K
50.0, Self-emp-inc, 13.0, 1, Exec-managerial, Husband, Asian-Pac-Islander, Male, 7688.0, 0.0, 50.0, 0, >50K
32.0, ?, 12.0, 0, ?, Own-child, White, Male, 0.0, 0.0, 40.0, 1, <=50K
36.0, Local-gov, 10.0, 1, Protective-serv, Husband, White, Male, 0.0, 0.0, 60.0, 1, >50K
41.0, Private, 9.0, 1, Farming-fishing, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
90.0, Private, 4.0, 1, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
66.0, Private, 4.0, 0, Other-service, Not-in-family, Black, Female, 0.0, 0.0, 10.0, 1, <=50K
34.0, Self-emp-not-inc, 9.0, 1, Farming-fishing, Wife, White, Female, 0.0, 2179.0, 12.0, 1, <=50K
23.0, Private, 9.0, 0, Craft-repair, Own-child, Asian-Pac-Islander, Male, 0.0, 0.0, 1.0, 0, <=50K
35.0, Private, 9.0, 1, Protective-serv, Husband, White, Male, 0.0, 0.0, 55.0, 1, <=50K
32.0, Private, 9.0, 1, Craft-repair, Husband, White, Male, 2407.0, 0.0, 40.0, 1, <=50K
33.0, Private, 13.0, 0, Prof-specialty, Not-in-family, Black, Male, 0.0, 0.0, 50.0, 1, >50K
32.0, Self-emp-inc, 11.0, 1, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
31.0, Private, 10.0, 1, Craft-repair, Husband, Asian-Pac-Islander, Male, 0.0, 0.0, 40.0, 1, <=50K
32.0, Self-emp-not-inc, 10.0, 1, Sales, Husband, White, Male, 0.0, 0.0, 50.0, 1, <=50K
28.0, Private, 13.0, 1, Adm-clerical, Husband, White, Male, 0.0, 0.0, 40.0, 0, >50K
27.0, Self-emp-not-inc, 9.0, 0, Protective-serv, Not-in-family, White, Male, 0.0, 0.0, 30.0, 1, <=50K
34.0, Local-gov, 9.0, 0, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male, 0.0, 0.0, 40.0, 1, <=50K
26.0, Private, 14.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 20.0, 1, <=50K
29.0, Private, 10.0, 1, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
41.0, Private, 9.0, 0, Other-service, Unmarried, Black, Female, 0.0, 0.0, 20.0, 1, <=50K
33.0, State-gov, 16.0, 1, Prof-specialty, Wife, White, Female, 0.0, 0.0, 48.0, 1, >50K
22.0, ?, 9.0, 1, ?, Own-child, White, Female, 0.0, 0.0, 20.0, 1, <=50K
52.0, Private, 13.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
20.0, Private, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
18.0, Local-gov, 7.0, 0, Protective-serv, Own-child, White, Male, 0.0, 0.0, 10.0, 1, <=50K
63.0, Private, 13.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 50.0, 0, >50K
49.0, Private, 4.0, 0, Other-service, Unmarried, White, Female, 0.0, 0.0, 35.0, 1, <=50K
58.0, Private, 9.0, 1, Sales, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
23.0, Self-emp-not-inc, 9.0, 0, Other-service, Unmarried, White, Female, 0.0, 0.0, 50.0, 1, <=50K
59.0, Private, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
49.0, Self-emp-not-inc, 10.0, 1, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
23.0, Local-gov, 13.0, 0, Prof-specialty, Own-child, White, Female, 0.0, 0.0, 15.0, 1, <=50K
17.0, ?, 6.0, 0, ?, Own-child, White, Male, 0.0, 0.0, 40.0, 1, <=50K
20.0, Private, 7.0, 0, Handlers-cleaners, Not-in-family, White, Male, 0.0, 0.0, 40.0, 1, <=50K
36.0, Private, 11.0, 1, Exec-managerial, Husband, White, Male, 0.0, 1887.0, 50.0, 1, >50K
64.0, Private, 10.0, 0, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 3.0, 1, <=50K
34.0, Private, 10.0, 0, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 40.0, 1, <=50K
63.0, Private, 12.0, 1, Adm-clerical, Other-relative, White, Female, 0.0, 0.0, 35.0, 1, <=50K
51.0, Private, 9.0, 0, Adm-clerical, Not-in-family, Black, Female, 0.0, 0.0, 40.0, 1, <=50K
40.0, State-gov, 10.0, 0, Adm-clerical, Not-in-family, Black, Female, 0.0, 0.0, 35.0, 1, <=50K
55.0, Private, 5.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 55.0, 1, <=50K
35.0, Private, 9.0, 0, Craft-repair, Not-in-family, White, Male, 0.0, 0.0, 46.0, 0, <=50K
30.0, Private, 13.0, 0, Machine-op-inspct, Not-in-family, White, Male, 0.0, 0.0, 25.0, 1, <=50K
47.0, ?, 13.0, 1, ?, Husband, White, Male, 0.0, 0.0, 18.0, 1, <=50K
29.0, Private, 6.0, 0, Craft-repair, Not-in-family, Black, Male, 0.0, 0.0, 40.0, 0, <=50K
17.0, ?, 7.0, 0, ?, Own-child, White, Female, 0.0, 0.0, 8.0, 1, <=50K
32.0, Self-emp-not-inc, 15.0, 1, Prof-specialty, Husband, White, Male, 7688.0, 0.0, 45.0, 1, >50K
55.0, Private, 13.0, 1, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
47.0, Local-gov, 10.0, 0, Exec-managerial, Not-in-family, White, Male, 0.0, 0.0, 56.0, 1, >50K
50.0, Private, 13.0, 0, Other-service, Not-in-family, White, Male, 0.0, 0.0, 40.0, 1, <=50K
42.0, Private, 9.0, 1, Craft-repair, Husband, Black, Male, 7688.0, 0.0, 45.0, 1, >50K
32.0, Self-emp-not-inc, 10.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 55.0, 1, >50K
60.0, Private, 12.0, 1, Sales, Husband, White, Male, 0.0, 0.0, 30.0, 1, <=50K
53.0, Private, 9.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
58.0, Private, 13.0, 0, Exec-managerial, Unmarried, White, Male, 8614.0, 0.0, 40.0, 1, >50K
45.0, Private, 13.0, 0, Prof-specialty, Not-in-family, White, Male, 0.0, 0.0, 30.0, 1, <=50K
31.0, Private, 9.0, 0, Exec-managerial, Own-child, White, Male, 0.0, 0.0, 40.0, 1, <=50K
32.0, Self-emp-not-inc, 9.0, 0, Craft-repair, Not-in-family, White, Male, 0.0, 0.0, 40.0, 1, <=50K
29.0, Federal-gov, 13.0, 1, Prof-specialty, Husband, White, Male, 0.0, 0.0, 50.0, 1, >50K
28.0, Private, 10.0, 0, Adm-clerical, Not-in-family, White, Female, 0.0, 0.0, 60.0, 1, <=50K
26.0, Private, 8.0, 0, Craft-repair, Not-in-family, White, Male, 0.0, 0.0, 40.0, 0, <=50K
47.0, Self-emp-inc, 9.0, 1, Exec-managerial, Husband, White, Male, 0.0, 0.0, 80.0, 1, >50K
34.0, Private, 10.0, 1, Exec-managerial, Husband, White, Male, 0.0, 0.0, 50.0, 1, >50K
42.0, Private, 9.0, 0, Machine-op-inspct, Not-in-family, Black, Male, 0.0, 0.0, 40.0, 1, <=50K
48.0, Private, 13.0, 1, Tech-support, Wife, White, Female, 99999.0, 0.0, 40.0, 1, >50K
32.0, Private, 9.0, 0, Machine-op-inspct, Unmarried, Black, Female, 0.0, 0.0, 40.0, 1, <=50K
35.0, Private, 11.0, 1, Exec-managerial, Wife, White, Female, 0.0, 0.0, 42.0, 1, >50K
46.0, Local-gov, 16.0, 1, Prof-specialty, Wife, White, Female, 0.0, 1902.0, 52.0, 1, >50K
38.0, Private, 10.0, 1, Other-service, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
49.0, ?, 9.0, 1, ?, Not-in-family, White, Male, 0.0, 0.0, 70.0, 1, <=50K
35.0, Private, 13.0, 1, Adm-clerical, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
61.0, ?, 9.0, 0, ?, Not-in-family, White, Male, 4865.0, 0.0, 40.0, 1, <=50K
44.0, Private, 13.0, 1, Transport-moving, Husband, White, Male, 0.0, 0.0, 55.0, 1, <=50K
31.0, Private, 13.0, 0, Exec-managerial, Not-in-family, White, Male, 0.0, 0.0, 40.0, 1, <=50K
52.0, Self-emp-inc, 10.0, 1, Exec-managerial, Husband, White, Male, 0.0, 0.0, 60.0, 1, >50K
20.0, Private, 10.0, 0, Handlers-cleaners, Own-child, White, Male, 0.0, 0.0, 50.0, 1, <=50K
64.0, ?, 7.0, 1, ?, Husband, White, Male, 0.0, 0.0, 30.0, 1, <=50K
20.0, ?, 10.0, 0, ?, Own-child, White, Male, 0.0, 0.0, 40.0, 1, <=50K
24.0, Private, 14.0, 0, Tech-support, Not-in-family, White, Male, 0.0, 0.0, 50.0, 1, <=50K
29.0, Private, 11.0, 1, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, 1, >50K
23.0, Private, 13.0, 0, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 40.0, 1, <=50K
34.0, State-gov, 9.0, 1, Adm-clerical, Husband, White, Male, 0.0, 0.0, 40.0, 1, <=50K
54.0, Private, 14.0, 0, Adm-clerical, Unmarried, White, Female, 0.0, 0.0, 38.0, 1, <=50K
21.0, Private, 10.0, 0, Other-service, Not-in-family, White, Female, 0.0, 0.0, 30.0, 1, <=50K
23.0, Private, 13.0, 0, Adm-clerical, Own-child, White, Female, 0.0, 0.0, 30.0, 1, <=50K
79.0, Private, 4.0, 0, Priv-house-serv, Not-in-family, White, Female, 2964.0, 0.0, 30.0, 1, <=50K
